curso,sexo,matricula,nivel,materia,trimestre,nota
3PRI B,F,237,Primaria,apv,2T,99
3PRI B,F,463,Primaria,apv,2T,96
3PRI B,F,569,Primaria,apv,2T,95
3PRI B,F,426,Primaria,apv,2T,91
3PRI B,M,368,Primaria,apv,2T,88
3PRI B,F,285,Primaria,apv,2T,89
3PRI B,F,328,Primaria,apv,2T,94
3PRI B,F,359,Primaria,apv,2T,89
3PRI B,M,303,Primaria,apv,2T,91
3PRI B,M,65,Primaria,apv,2T,82
3PRI B,M,521,Primaria,apv,2T,97
3PRI B,F,226,Primaria,apv,2T,100
3PRI B,F,75,Primaria,apv,2T,100
3PRI B,F,244,Primaria,apv,2T,92
3PRI B,F,496,Primaria,apv,2T,98
3PRI B,F,158,Primaria,apv,2T,98
3PRI B,F,251,Primaria,apv,3T,89
3PRI B,M,690,Primaria,apv,3T,86
3PRI B,M,659,Primaria,apv,3T,94
3PRI B,M,263,Primaria,apv,3T,100
3PRI B,F,673,Primaria,apv,3T,88
3PRI B,F,120,Primaria,apv,3T,100
3PRI B,F,489,Primaria,apv,3T,96
3PRI B,M,432,Primaria,apv,3T,99
3PRI B,M,609,Primaria,apv,3T,99
3PRI B,F,585,Primaria,apv,3T,99
3PRI B,F,554,Primaria,apv,3T,99
3PRI B,F,541,Primaria,apv,3T,99
3PRI B,M,143,Primaria,apv,3T,100
3PRI B,F,573,Primaria,apv,3T,100
3PRI B,F,237,Primaria,apv,3T,100
3PRI B,F,463,Primaria,apv,3T,100
3PRI B,F,569,Primaria,apv,3T,98
3PRI B,F,426,Primaria,apv,3T,95
3PRI B,M,368,Primaria,apv,3T,87
3PRI B,F,285,Primaria,apv,3T,94
3PRI B,F,328,Primaria,apv,3T,99
3PRI B,F,359,Primaria,apv,3T,94
3PRI B,M,303,Primaria,apv,3T,96
3PRI B,M,65,Primaria,apv,3T,89
3PRI B,M,521,Primaria,apv,3T,99
3PRI B,F,226,Primaria,apv,3T,100
3PRI B,F,75,Primaria,apv,3T,100
3PRI B,F,244,Primaria,apv,3T,97
3PRI B,F,496,Primaria,apv,3T,97
3PRI B,F,158,Primaria,apv,3T,100
3PRI B,F,251,Primaria,mat,1T,91
3PRI B,M,690,Primaria,mat,1T,93
3PRI B,M,659,Primaria,mat,1T,85
3PRI B,M,263,Primaria,mat,1T,100
3PRI B,F,673,Primaria,mat,1T,82
3PRI B,F,120,Primaria,mat,1T,95
3PRI B,F,489,Primaria,mat,1T,91
3PRI B,M,432,Primaria,mat,1T,98
3PRI B,M,609,Primaria,mat,1T,98
3PRI B,F,585,Primaria,mat,1T,89
3PRI B,F,554,Primaria,mat,1T,98
3PRI B,F,541,Primaria,mat,1T,100
3PRI B,M,143,Primaria,mat,1T,99
3PRI B,F,573,Primaria,mat,1T,99
3PRI B,F,237,Primaria,mat,1T,99
3PRI B,F,463,Primaria,mat,1T,96
3PRI B,F,569,Primaria,mat,1T,89
3PRI B,F,426,Primaria,mat,1T,92
3PRI B,M,368,Primaria,mat,1T,70
3PRI B,F,285,Primaria,mat,1T,90
3PRI B,F,328,Primaria,mat,1T,95
3PRI B,F,359,Primaria,mat,1T,79
3PRI B,M,303,Primaria,mat,1T,98
3PRI B,M,65,Primaria,mat,1T,87
3PRI B,M,521,Primaria,mat,1T,98
3PRI B,F,226,Primaria,mat,1T,99
3PRI B,F,75,Primaria,mat,1T,100
3PRI B,F,244,Primaria,mat,1T,100
3PRI B,F,496,Primaria,mat,1T,97
3PRI B,F,158,Primaria,mat,1T,100
3PRI B,F,251,Primaria,mat,2T,77
3PRI B,M,690,Primaria,mat,2T,92
3PRI B,M,659,Primaria,mat,2T,88
3PRI B,M,263,Primaria,mat,2T,100
3PRI B,F,673,Primaria,mat,2T,91
3PRI B,F,120,Primaria,mat,2T,94
3PRI B,F,489,Primaria,mat,2T,80
3PRI B,M,432,Primaria,mat,2T,99
3PRI B,M,609,Primaria,mat,2T,99
3PRI B,F,585,Primaria,mat,2T,92
3PRI B,F,554,Primaria,mat,2T,87
3PRI B,F,541,Primaria,mat,2T,98
3PRI B,M,143,Primaria,mat,2T,98
3PRI B,F,573,Primaria,mat,2T,100
3PRI B,F,237,Primaria,mat,2T,99
3PRI B,F,463,Primaria,mat,2T,99
3PRI B,F,569,Primaria,mat,2T,90
3PRI B,F,426,Primaria,mat,2T,83
3PRI B,M,368,Primaria,mat,2T,70
3PRI B,F,285,Primaria,mat,2T,90
3PRI B,F,328,Primaria,mat,2T,96
3PRI B,F,359,Primaria,mat,2T,84
3PRI B,M,303,Primaria,mat,2T,96
3PRI B,M,65,Primaria,mat,2T,81
3PRI B,M,521,Primaria,mat,2T,99
3PRI B,F,226,Primaria,mat,2T,98
3PRI B,F,75,Primaria,mat,2T,100
3PRI B,F,244,Primaria,mat,2T,97
3PRI B,F,496,Primaria,mat,2T,96
3PRI B,F,158,Primaria,mat,2T,98
3PRI B,F,251,Primaria,mat,3T,84
3PRI B,M,690,Primaria,mat,3T,90
3PRI B,M,659,Primaria,mat,3T,93
3PRI B,M,263,Primaria,mat,3T,97
3PRI B,F,673,Primaria,mat,3T,89
3PRI B,F,120,Primaria,mat,3T,95
3PRI B,F,489,Primaria,mat,3T,93
3PRI B,M,432,Primaria,mat,3T,98
3PRI B,M,609,Primaria,mat,3T,96
3PRI B,F,585,Primaria,mat,3T,99
3PRI B,F,554,Primaria,mat,3T,95
3PRI B,F,541,Primaria,mat,3T,99
3PRI B,M,143,Primaria,mat,3T,99
3PRI B,F,573,Primaria,mat,3T,100
3PRI B,F,237,Primaria,mat,3T,100
3PRI B,F,463,Primaria,mat,3T,99
3PRI B,F,569,Primaria,mat,3T,95
3PRI B,F,426,Primaria,mat,3T,85
3PRI B,M,368,Primaria,mat,3T,80
3PRI B,F,285,Primaria,mat,3T,90
3PRI B,F,328,Primaria,mat,3T,95
3PRI B,F,359,Primaria,mat,3T,93
3PRI B,M,303,Primaria,mat,3T,98
3PRI B,M,65,Primaria,mat,3T,81
3PRI B,M,521,Primaria,mat,3T,100
3PRI B,F,226,Primaria,mat,3T,100
3PRI B,F,75,Primaria,mat,3T,100
3PRI B,F,244,Primaria,mat,3T,97
3PRI B,F,496,Primaria,mat,3T,97
3PRI B,F,158,Primaria,mat,3T,100
3PRI B,F,251,Primaria,tte,1T,89
3PRI B,M,690,Primaria,tte,1T,91
3PRI B,M,659,Primaria,tte,1T,90
3PRI B,M,263,Primaria,tte,1T,100
3PRI B,F,673,Primaria,tte,1T,89
3PRI B,F,120,Primaria,tte,1T,94
3PRI B,F,489,Primaria,tte,1T,91
3PRI B,M,432,Primaria,tte,1T,98
3PRI B,M,609,Primaria,tte,1T,99
3PRI B,F,585,Primaria,tte,1T,92
3PRI B,F,554,Primaria,tte,1T,98
3PRI B,F,541,Primaria,tte,1T,99
3PRI B,M,143,Primaria,tte,1T,98
3PRI B,F,573,Primaria,tte,1T,100
3PRI B,F,237,Primaria,tte,1T,100
3PRI B,F,463,Primaria,tte,1T,93
3PRI B,F,569,Primaria,tte,1T,92
3PRI B,F,426,Primaria,tte,1T,90
3PRI B,M,368,Primaria,tte,1T,90
3PRI B,F,285,Primaria,tte,1T,88
3PRI B,F,328,Primaria,tte,1T,94
3PRI B,F,359,Primaria,tte,1T,91
3PRI B,M,303,Primaria,tte,1T,90
3PRI B,M,65,Primaria,tte,1T,89
3PRI B,M,521,Primaria,tte,1T,97
3PRI B,F,226,Primaria,tte,1T,98
3PRI B,F,75,Primaria,tte,1T,99
3PRI B,F,244,Primaria,tte,1T,100
3PRI B,F,496,Primaria,tte,1T,100
3PRI B,F,158,Primaria,tte,1T,100
3PRI B,F,251,Primaria,tte,2T,85
3PRI B,M,690,Primaria,tte,2T,91
3PRI B,M,659,Primaria,tte,2T,93
3PRI B,M,263,Primaria,tte,2T,100
3PRI B,F,673,Primaria,tte,2T,86
3PRI B,F,120,Primaria,tte,2T,97
3PRI B,F,489,Primaria,tte,2T,93
3PRI B,M,432,Primaria,tte,2T,98
3PRI B,M,609,Primaria,tte,2T,100
3PRI B,F,585,Primaria,tte,2T,94
3PRI B,F,554,Primaria,tte,2T,99
3PRI B,F,541,Primaria,tte,2T,100
3PRI B,M,143,Primaria,tte,2T,98
3PRI B,F,573,Primaria,tte,2T,100
3PRI B,F,237,Primaria,tte,2T,100
3PRI B,F,463,Primaria,tte,2T,93
3PRI B,F,569,Primaria,tte,2T,96
3PRI B,F,426,Primaria,tte,2T,87
3PRI B,M,368,Primaria,tte,2T,81
3PRI B,F,285,Primaria,tte,2T,86
3PRI B,F,328,Primaria,tte,2T,91
3PRI B,F,359,Primaria,tte,2T,91
3PRI B,M,303,Primaria,tte,2T,90
3PRI B,M,65,Primaria,tte,2T,86
3PRI B,M,521,Primaria,tte,2T,99
3PRI B,F,226,Primaria,tte,2T,100
3PRI B,F,75,Primaria,tte,2T,99
3PRI B,F,244,Primaria,tte,2T,100
3PRI B,F,496,Primaria,tte,2T,100
3PRI B,F,158,Primaria,tte,2T,100
3PRI B,F,251,Primaria,tte,3T,81
3PRI B,M,690,Primaria,tte,3T,92
3PRI B,M,659,Primaria,tte,3T,91
3PRI B,M,263,Primaria,tte,3T,100
3PRI B,F,673,Primaria,tte,3T,86
3PRI B,F,120,Primaria,tte,3T,98
3PRI B,F,489,Primaria,tte,3T,91
3PRI B,M,432,Primaria,tte,3T,97
3PRI B,M,609,Primaria,tte,3T,98
3PRI B,F,585,Primaria,tte,3T,100
3PRI B,F,554,Primaria,tte,3T,98
3PRI B,F,541,Primaria,tte,3T,100
3PRI B,M,143,Primaria,tte,3T,100
3PRI B,F,573,Primaria,tte,3T,100
3PRI B,F,237,Primaria,tte,3T,100
3PRI B,F,463,Primaria,tte,3T,100
3PRI B,F,569,Primaria,tte,3T,99
3PRI B,F,426,Primaria,tte,3T,92
3PRI B,M,368,Primaria,tte,3T,90
3PRI B,F,285,Primaria,tte,3T,90
3PRI B,F,328,Primaria,tte,3T,97
3PRI B,F,359,Primaria,tte,3T,89
3PRI B,M,303,Primaria,tte,3T,91
3PRI B,M,65,Primaria,tte,3T,91
3PRI B,M,521,Primaria,tte,3T,100
3PRI B,F,226,Primaria,tte,3T,99
3PRI B,F,75,Primaria,tte,3T,99
3PRI B,F,244,Primaria,tte,3T,100
3PRI B,F,496,Primaria,tte,3T,100
3PRI B,F,158,Primaria,tte,3T,100
3PRI B,F,251,Primaria,cna,1T,95
3PRI B,M,690,Primaria,cna,1T,89
3PRI B,M,659,Primaria,cna,1T,81
3PRI B,M,263,Primaria,cna,1T,100
3PRI B,F,673,Primaria,cna,1T,82
3PRI B,F,120,Primaria,cna,1T,96
3PRI B,F,489,Primaria,cna,1T,87
3PRI B,M,432,Primaria,cna,1T,100
3PRI B,M,609,Primaria,cna,1T,88
3PRI B,F,585,Primaria,cna,1T,95
3PRI B,F,554,Primaria,cna,1T,98
3PRI B,F,541,Primaria,cna,1T,99
3PRI B,M,143,Primaria,cna,1T,99
3PRI B,F,573,Primaria,cna,1T,100
3PRI B,F,237,Primaria,cna,1T,100
3PRI B,F,463,Primaria,cna,1T,98
3PRI B,F,569,Primaria,cna,1T,93
3PRI B,F,426,Primaria,cna,1T,98
3PRI B,M,368,Primaria,cna,1T,66
3PRI B,F,285,Primaria,cna,1T,90
3PRI B,F,328,Primaria,cna,1T,97
3PRI B,F,359,Primaria,cna,1T,79
3PRI B,M,303,Primaria,cna,1T,96
3PRI B,M,65,Primaria,cna,1T,78
3PRI B,M,521,Primaria,cna,1T,98
3PRI B,F,226,Primaria,cna,1T,99
3PRI B,F,75,Primaria,cna,1T,100
3PRI B,F,244,Primaria,cna,1T,98
3PRI B,F,496,Primaria,cna,1T,100
3PRI B,F,158,Primaria,cna,1T,99
3PRI B,F,251,Primaria,cna,2T,73
3PRI B,M,690,Primaria,cna,2T,87
3PRI B,M,659,Primaria,cna,2T,95
3PRI B,M,263,Primaria,cna,2T,100
3PRI B,F,673,Primaria,cna,2T,74
3PRI B,F,120,Primaria,cna,2T,98
3PRI B,F,489,Primaria,cna,2T,93
3PRI B,M,432,Primaria,cna,2T,99
3PRI B,M,609,Primaria,cna,2T,100
3PRI B,F,585,Primaria,cna,2T,99
3PRI B,F,554,Primaria,cna,2T,98
3PRI B,F,541,Primaria,cna,2T,100
3PRI B,M,143,Primaria,cna,2T,100
3PRI B,F,573,Primaria,cna,2T,100
3PRI B,F,237,Primaria,cna,2T,100
3PRI B,F,463,Primaria,cna,2T,100
3PRI B,F,569,Primaria,cna,2T,98
3PRI B,F,426,Primaria,cna,2T,92
3PRI B,M,368,Primaria,cna,2T,85
3PRI B,F,285,Primaria,cna,2T,95
3PRI B,F,328,Primaria,cna,2T,98
3PRI B,F,359,Primaria,cna,2T,91
3PRI B,M,303,Primaria,cna,2T,97
3PRI B,M,65,Primaria,cna,2T,92
3PRI B,M,521,Primaria,cna,2T,100
3PRI B,F,226,Primaria,cna,2T,100
3PRI B,F,75,Primaria,cna,2T,99
3PRI B,F,244,Primaria,cna,2T,100
3PRI B,F,496,Primaria,cna,2T,100
3PRI B,F,158,Primaria,cna,2T,100
3PRI B,F,251,Primaria,cna,3T,78
3PRI B,M,690,Primaria,cna,3T,80
3PRI B,M,659,Primaria,cna,3T,87
3PRI B,M,263,Primaria,cna,3T,100
3PRI B,F,673,Primaria,cna,3T,82
3PRI B,F,120,Primaria,cna,3T,99
3PRI B,F,489,Primaria,cna,3T,96
3PRI B,M,432,Primaria,cna,3T,100
3PRI B,M,609,Primaria,cna,3T,99
3PRI B,F,585,Primaria,cna,3T,99
3PRI B,F,554,Primaria,cna,3T,98
3PRI B,F,541,Primaria,cna,3T,95
3PRI B,M,143,Primaria,cna,3T,100
3PRI B,F,573,Primaria,cna,3T,100
3PRI B,F,237,Primaria,cna,3T,100
3PRI B,F,463,Primaria,cna,3T,99
3PRI B,F,569,Primaria,cna,3T,94
3PRI B,F,426,Primaria,cna,3T,85
3PRI B,M,368,Primaria,cna,3T,81
3PRI B,F,285,Primaria,cna,3T,84
3PRI B,F,328,Primaria,cna,3T,97
3PRI B,F,359,Primaria,cna,3T,92
3PRI B,M,303,Primaria,cna,3T,97
3PRI B,M,65,Primaria,cna,3T,88
3PRI B,M,521,Primaria,cna,3T,100
3PRI B,F,226,Primaria,cna,3T,98
3PRI B,F,75,Primaria,cna,3T,100
3PRI B,F,244,Primaria,cna,3T,99
3PRI B,F,496,Primaria,cna,3T,95
3PRI B,F,158,Primaria,cna,3T,100
3PRI B,F,251,Primaria,rel,1T,90
3PRI B,M,690,Primaria,rel,1T,89
3PRI B,M,659,Primaria,rel,1T,89
3PRI B,M,263,Primaria,rel,1T,97
3PRI B,F,673,Primaria,rel,1T,85
3PRI B,F,120,Primaria,rel,1T,90
3PRI B,F,489,Primaria,rel,1T,88
3PRI B,M,432,Primaria,rel,1T,92
3PRI B,M,609,Primaria,rel,1T,90
3PRI B,F,585,Primaria,rel,1T,90
3PRI B,F,554,Primaria,rel,1T,91
3PRI B,F,541,Primaria,rel,1T,90
3PRI B,M,143,Primaria,rel,1T,96
3PRI B,F,573,Primaria,rel,1T,97
3PRI B,F,237,Primaria,rel,1T,93
3PRI B,F,463,Primaria,rel,1T,94
3PRI B,F,569,Primaria,rel,1T,90
3PRI B,F,426,Primaria,rel,1T,90
3PRI B,M,368,Primaria,rel,1T,90
3PRI B,F,285,Primaria,rel,1T,89
3PRI B,F,328,Primaria,rel,1T,91
3PRI B,F,359,Primaria,rel,1T,89
3PRI B,M,303,Primaria,rel,1T,89
3PRI B,M,65,Primaria,rel,1T,86
3PRI B,M,521,Primaria,rel,1T,90
3PRI B,F,226,Primaria,rel,1T,93
3PRI B,F,75,Primaria,rel,1T,91
3PRI B,F,244,Primaria,rel,1T,93
3PRI B,F,496,Primaria,rel,1T,93
3PRI B,F,158,Primaria,rel,1T,93
3PRI B,F,251,Primaria,rel,2T,88
3PRI B,M,690,Primaria,rel,2T,93
3PRI B,M,659,Primaria,rel,2T,90
3PRI B,M,263,Primaria,rel,2T,98
3PRI B,F,673,Primaria,rel,2T,93
3PRI B,F,120,Primaria,rel,2T,90
3PRI B,F,489,Primaria,rel,2T,90
3PRI B,M,432,Primaria,rel,2T,94
3PRI B,M,609,Primaria,rel,2T,94
3PRI B,F,585,Primaria,rel,2T,90
3PRI B,F,554,Primaria,rel,2T,91
3PRI B,F,541,Primaria,rel,2T,93
3PRI B,M,143,Primaria,rel,2T,98
3PRI B,F,573,Primaria,rel,2T,97
3PRI B,F,237,Primaria,rel,2T,95
3PRI B,F,463,Primaria,rel,2T,95
3PRI B,F,569,Primaria,rel,2T,92
3PRI B,F,426,Primaria,rel,2T,91
3PRI B,M,368,Primaria,rel,2T,92
3PRI B,F,285,Primaria,rel,2T,89
3PRI B,F,328,Primaria,rel,2T,92
3PRI B,F,359,Primaria,rel,2T,90
3PRI B,M,303,Primaria,rel,2T,93
3PRI B,M,65,Primaria,rel,2T,87
3PRI B,M,521,Primaria,rel,2T,91
3PRI B,F,226,Primaria,rel,2T,93
3PRI B,F,75,Primaria,rel,2T,93
3PRI B,F,244,Primaria,rel,2T,94
3PRI B,F,496,Primaria,rel,2T,95
3PRI B,F,158,Primaria,rel,2T,94
3PRI B,F,251,Primaria,rel,3T,95
3PRI B,M,690,Primaria,rel,3T,94
3PRI B,M,659,Primaria,rel,3T,95
3PRI B,M,263,Primaria,rel,3T,98
3PRI B,F,673,Primaria,rel,3T,98
3PRI B,F,120,Primaria,rel,3T,97
3PRI B,F,489,Primaria,rel,3T,95
3PRI B,M,432,Primaria,rel,3T,96
3PRI B,M,609,Primaria,rel,3T,96
3PRI B,F,585,Primaria,rel,3T,96
3PRI B,F,554,Primaria,rel,3T,96
3PRI B,F,541,Primaria,rel,3T,97
3PRI B,M,143,Primaria,rel,3T,96
3PRI B,F,573,Primaria,rel,3T,99
3PRI B,F,237,Primaria,rel,3T,98
3PRI B,F,463,Primaria,rel,3T,98
3PRI B,F,569,Primaria,rel,3T,98
3PRI B,F,426,Primaria,rel,3T,96
3PRI B,M,368,Primaria,rel,3T,90
3PRI B,F,285,Primaria,rel,3T,96
3PRI B,F,328,Primaria,rel,3T,96
3PRI B,F,359,Primaria,rel,3T,95
3PRI B,M,303,Primaria,rel,3T,95
3PRI B,M,65,Primaria,rel,3T,92
3PRI B,M,521,Primaria,rel,3T,95
3PRI B,F,226,Primaria,rel,3T,95
3PRI B,F,75,Primaria,rel,3T,95
3PRI B,F,244,Primaria,rel,3T,96
3PRI B,F,496,Primaria,rel,3T,98
3PRI B,F,158,Primaria,rel,3T,99
4PRI A,M,602,Primaria,len,1T,57
4PRI A,F,95,Primaria,len,1T,81
4PRI A,F,315,Primaria,len,1T,84
4PRI A,M,80,Primaria,len,1T,62
4PRI A,M,96,Primaria,len,1T,67
4PRI A,M,548,Primaria,len,1T,90
4PRI A,F,89,Primaria,len,1T,66
4PRI A,F,566,Primaria,len,1T,91
4PRI A,F,627,Primaria,len,1T,62
4PRI A,F,678,Primaria,len,1T,75
4PRI A,M,643,Primaria,len,1T,70
4PRI A,M,668,Primaria,len,1T,67
4PRI A,M,71,Primaria,len,1T,68
4PRI A,M,219,Primaria,len,1T,80
4PRI A,F,173,Primaria,len,1T,57
4PRI A,F,332,Primaria,len,1T,83
4PRI A,M,369,Primaria,len,1T,70
4PRI A,M,495,Primaria,len,1T,82
4PRI A,F,706,Primaria,len,1T,72
4PRI A,F,115,Primaria,len,1T,59
4PRI A,M,111,Primaria,len,1T,62
4PRI A,M,234,Primaria,len,1T,57
4PRI A,F,91,Primaria,len,1T,66
4PRI A,M,365,Primaria,len,1T,51
4PRI A,M,602,Primaria,len,2T,61
4PRI A,F,95,Primaria,len,2T,81
4PRI A,F,315,Primaria,len,2T,80
4PRI A,M,80,Primaria,len,2T,66
4PRI A,M,96,Primaria,len,2T,75
4PRI A,M,548,Primaria,len,2T,89
4PRI A,F,89,Primaria,len,2T,78
4PRI A,F,566,Primaria,len,2T,95
4PRI A,F,627,Primaria,len,2T,81
4PRI A,F,678,Primaria,len,2T,66
4PRI A,M,643,Primaria,len,2T,75
4PRI A,M,668,Primaria,len,2T,65
4PRI A,M,71,Primaria,len,2T,63
4PRI A,M,219,Primaria,len,2T,73
4PRI A,F,173,Primaria,len,2T,62
4PRI A,F,332,Primaria,len,2T,84
4PRI A,M,369,Primaria,len,2T,75
4PRI A,M,495,Primaria,len,2T,87
4PRI A,F,706,Primaria,len,2T,80
4PRI A,F,115,Primaria,len,2T,73
4PRI A,M,111,Primaria,len,2T,65
4PRI A,M,234,Primaria,len,2T,64
4PRI A,F,91,Primaria,len,2T,86
4PRI A,M,365,Primaria,len,2T,63
4PRI A,M,602,Primaria,len,3T,63
4PRI A,F,95,Primaria,len,3T,82
4PRI A,F,315,Primaria,len,3T,71
4PRI A,M,80,Primaria,len,3T,68
4PRI A,M,96,Primaria,len,3T,67
4PRI A,M,548,Primaria,len,3T,92
4PRI A,F,89,Primaria,len,3T,67
4PRI A,F,566,Primaria,len,3T,93
4PRI A,F,627,Primaria,len,3T,80
4PRI A,F,678,Primaria,len,3T,73
4PRI A,M,643,Primaria,len,3T,70
4PRI A,M,668,Primaria,len,3T,70
4PRI A,M,71,Primaria,len,3T,60
4PRI A,M,219,Primaria,len,3T,76
4PRI A,F,173,Primaria,len,3T,62
4PRI A,F,332,Primaria,len,3T,73
4PRI A,M,369,Primaria,len,3T,72
4PRI A,M,495,Primaria,len,3T,76
4PRI A,F,706,Primaria,len,3T,71
4PRI A,F,115,Primaria,len,3T,57
4PRI A,M,111,Primaria,len,3T,62
4PRI A,M,234,Primaria,len,3T,61
4PRI A,F,91,Primaria,len,3T,77
4PRI A,M,365,Primaria,len,3T,65
4PRI A,M,602,Primaria,que,1T,72
4PRI A,F,95,Primaria,que,1T,82
4PRI A,F,315,Primaria,que,1T,75
4PRI A,M,80,Primaria,que,1T,81
4PRI A,M,96,Primaria,que,1T,72
4PRI A,M,548,Primaria,que,1T,86
4PRI A,F,89,Primaria,que,1T,87
4PRI A,F,566,Primaria,que,1T,91
4PRI A,F,627,Primaria,que,1T,67
4PRI A,F,678,Primaria,que,1T,84
4PRI A,M,643,Primaria,que,1T,73
4PRI A,M,668,Primaria,que,1T,69
4PRI A,M,71,Primaria,que,1T,82
4PRI A,M,219,Primaria,que,1T,88
4PRI A,F,173,Primaria,que,1T,51
4PRI A,F,332,Primaria,que,1T,82
4PRI A,M,369,Primaria,que,1T,72
4PRI A,M,495,Primaria,que,1T,97
4PRI A,F,706,Primaria,que,1T,85
4PRI A,F,115,Primaria,que,1T,83
4PRI A,M,111,Primaria,que,1T,77
4PRI A,M,234,Primaria,que,1T,67
4PRI A,F,91,Primaria,que,1T,80
4PRI A,M,365,Primaria,que,1T,51
4PRI A,M,602,Primaria,que,2T,65
4PRI A,F,95,Primaria,que,2T,97
4PRI A,F,315,Primaria,que,2T,83
4PRI A,M,80,Primaria,que,2T,76
4PRI A,M,96,Primaria,que,2T,70
4PRI A,M,548,Primaria,que,2T,96
4PRI A,F,89,Primaria,que,2T,80
4PRI A,F,566,Primaria,que,2T,94
4PRI A,F,627,Primaria,que,2T,64
4PRI A,F,678,Primaria,que,2T,68
4PRI A,M,643,Primaria,que,2T,71
4PRI A,M,668,Primaria,que,2T,70
4PRI A,M,71,Primaria,que,2T,69
4PRI A,M,219,Primaria,que,2T,82
4PRI A,F,173,Primaria,que,2T,65
4PRI A,F,332,Primaria,que,2T,90
4PRI A,M,369,Primaria,que,2T,85
4PRI A,M,495,Primaria,que,2T,95
4PRI A,F,706,Primaria,que,2T,80
4PRI A,F,115,Primaria,que,2T,77
4PRI A,M,111,Primaria,que,2T,64
4PRI A,M,234,Primaria,que,2T,63
4PRI A,F,91,Primaria,que,2T,81
4PRI A,M,365,Primaria,que,2T,58
4PRI A,M,602,Primaria,que,3T,68
4PRI A,F,95,Primaria,que,3T,86
4PRI A,F,315,Primaria,que,3T,64
4PRI A,M,80,Primaria,que,3T,84
4PRI A,M,96,Primaria,que,3T,70
4PRI A,M,548,Primaria,que,3T,91
4PRI A,F,89,Primaria,que,3T,78
4PRI A,F,566,Primaria,que,3T,87
4PRI A,F,627,Primaria,que,3T,84
4PRI A,F,678,Primaria,que,3T,85
4PRI A,M,643,Primaria,que,3T,73
4PRI A,M,668,Primaria,que,3T,70
4PRI A,M,71,Primaria,que,3T,65
4PRI A,M,219,Primaria,que,3T,76
4PRI A,F,173,Primaria,que,3T,54
4PRI A,F,332,Primaria,que,3T,88
4PRI A,M,369,Primaria,que,3T,83
4PRI A,M,495,Primaria,que,3T,97
4PRI A,F,706,Primaria,que,3T,70
4PRI A,F,115,Primaria,que,3T,80
4PRI A,M,111,Primaria,que,3T,65
4PRI A,M,234,Primaria,que,3T,64
4PRI A,F,91,Primaria,que,3T,82
4PRI A,M,365,Primaria,que,3T,64
4PRI A,M,602,Primaria,ing,1T,88
4PRI A,F,95,Primaria,ing,1T,93
4PRI A,F,315,Primaria,ing,1T,93
4PRI A,M,80,Primaria,ing,1T,80
4PRI A,M,96,Primaria,ing,1T,80
4PRI A,M,548,Primaria,ing,1T,92
4PRI A,F,89,Primaria,ing,1T,90
4PRI A,F,566,Primaria,ing,1T,99
4PRI A,F,627,Primaria,ing,1T,93
4PRI A,F,678,Primaria,ing,1T,99
4PRI A,M,643,Primaria,ing,1T,74
4PRI A,M,668,Primaria,ing,1T,98
4PRI A,M,71,Primaria,ing,1T,86
4PRI A,M,219,Primaria,ing,1T,89
4PRI A,F,173,Primaria,ing,1T,94
4PRI A,F,332,Primaria,ing,1T,93
4PRI A,M,369,Primaria,ing,1T,81
4PRI A,M,495,Primaria,ing,1T,93
4PRI A,F,706,Primaria,ing,1T,93
4PRI A,F,115,Primaria,ing,1T,85
4PRI A,M,111,Primaria,ing,1T,74
4PRI A,M,234,Primaria,ing,1T,63
4PRI A,F,91,Primaria,ing,1T,97
4PRI A,M,365,Primaria,ing,1T,71
4PRI A,M,602,Primaria,ing,2T,68
4PRI A,F,95,Primaria,ing,2T,90
4PRI A,F,315,Primaria,ing,2T,84
4PRI A,M,80,Primaria,ing,2T,78
4PRI A,M,96,Primaria,ing,2T,82
4PRI A,M,548,Primaria,ing,2T,95
4PRI A,F,89,Primaria,ing,2T,88
4PRI A,F,566,Primaria,ing,2T,100
4PRI A,F,627,Primaria,ing,2T,97
4PRI A,F,678,Primaria,ing,2T,83
4PRI A,M,643,Primaria,ing,2T,77
4PRI A,M,668,Primaria,ing,2T,90
4PRI A,M,71,Primaria,ing,2T,71
4PRI A,M,219,Primaria,ing,2T,85
4PRI A,F,173,Primaria,ing,2T,79
4PRI A,F,332,Primaria,ing,2T,78
4PRI A,M,369,Primaria,ing,2T,89
4PRI A,M,495,Primaria,ing,2T,100
4PRI A,F,706,Primaria,ing,2T,85
4PRI A,F,115,Primaria,ing,2T,85
4PRI A,M,111,Primaria,ing,2T,56
4PRI A,M,234,Primaria,ing,2T,69
4PRI A,F,91,Primaria,ing,2T,95
4PRI A,M,365,Primaria,ing,2T,75
4PRI A,M,602,Primaria,ing,3T,79
4PRI A,F,95,Primaria,ing,3T,91
4PRI A,F,315,Primaria,ing,3T,85
4PRI A,M,80,Primaria,ing,3T,93
4PRI A,M,96,Primaria,ing,3T,68
4PRI A,M,548,Primaria,ing,3T,95
4PRI A,F,89,Primaria,ing,3T,93
4PRI A,F,566,Primaria,ing,3T,100
4PRI A,F,627,Primaria,ing,3T,85
4PRI A,F,678,Primaria,ing,3T,90
4PRI A,M,643,Primaria,ing,3T,78
4PRI A,M,668,Primaria,ing,3T,82
4PRI A,M,71,Primaria,ing,3T,71
4PRI A,M,219,Primaria,ing,3T,86
4PRI A,F,173,Primaria,ing,3T,65
